timestamp;X;Y;Z
2.59017276763916;-0.12404888866840265;0.2278002858332495;-0.709
2.5911612510681152;-0.12404888866840265;0.2278002858332495;-0.709
2.5918264389038086;-0.12404888866840265;0.2278002858332495;-0.709
2.5928139686584473;-0.12782462428484453;0.2254837052202368;-0.705
2.5928139686584473;-0.12782462428484453;0.2254837052202368;-0.705
2.593806028366089;-0.12782462428484453;0.2254837052202368;-0.705
2.593806028366089;-0.12782462428484453;0.2254837052202368;-0.705
2.5948052406311035;-0.13328879238451213;0.22514756483352213;-0.697
2.5958058834075928;-0.13328879238451213;0.22514756483352213;-0.697
2.596806287765503;-0.13328879238451213;0.22514756483352213;-0.697
2.5977964401245117;-0.13328879238451213;0.22514756483352213;-0.697
2.59879732131958;-0.13328879238451213;0.22514756483352213;-0.697
2.599797010421753;-0.1348374717484567;0.22711686213289592;-0.692
2.599797010421753;-0.1348374717484567;0.22711686213289592;-0.692
2.599797010421753;-0.1348374717484567;0.22711686213289592;-0.692
2.599797010421753;-0.1348374717484567;0.22711686213289592;-0.692
2.599797010421753;-0.1348374717484567;0.22711686213289592;-0.692
2.599797010421753;-0.1348374717484567;0.2292962471739664;-0.692
2.600796699523926;-0.1348374717484567;0.2292962471739664;-0.692
2.600796699523926;-0.1348374717484567;0.2292962471739664;-0.692
2.600796699523926;-0.1348374717484567;0.2292962471739664;-0.692
2.600796699523926;-0.1348374717484567;0.2292962471739664;-0.692
2.6015586853027344;-0.13214481403048983;0.23410680536607234;-0.705
2.6015586853027344;-0.13214481403048983;0.23410680536607234;-0.705
2.6015586853027344;-0.13214481403048983;0.23410680536607234;-0.705
2.6015586853027344;-0.13214481403048983;0.23410680536607234;-0.705
2.602513074874878;-0.12620170436726466;0.2299487962529048;-0.709
2.602513074874878;-0.12620170436726466;0.2299487962529048;-0.709
2.602513074874878;-0.12620170436726466;0.2299487962529048;-0.709
2.602513074874878;-0.12620170436726466;0.2299487962529048;-0.709
2.602513074874878;-0.12620170436726466;0.2299487962529048;-0.709
2.602513074874878;-0.1251273544567791;0.22747867468014193;-0.701
2.602513074874878;-0.1251273544567791;0.22747867468014193;-0.701
2.602513074874878;-0.1251273544567791;0.22747867468014193;-0.701
2.6032943725585938;-0.1251273544567791;0.22747867468014193;-0.701
2.6032943725585938;-0.1282862151838724;0.22493747709182546;-0.692
2.6032943725585938;-0.1282862151838724;0.22493747709182546;-0.692
2.6032943725585938;-0.1282862151838724;0.22493747709182546;-0.692
2.6032943725585938;-0.1282862151838724;0.22493747709182546;-0.692
2.604282855987549;-0.1282862151838724;0.22493747709182546;-0.692
2.604802370071411;-0.13433669266301718;0.22476940689846808;-0.688
2.605802536010742;-0.13433669266301718;0.22476940689846808;-0.688
2.605802536010742;-0.13433669266301718;0.22476940689846808;-0.688
2.605802536010742;-0.13433669266301718;0.22476940689846808;-0.688
2.605802536010742;-0.13702122393665145;0.2314756322150369;-0.692
2.605802536010742;-0.13702122393665145;0.2314756322150369;-0.692
2.605802536010742;-0.13702122393665145;0.2314756322150369;-0.692
2.606445550918579;-0.13702122393665145;0.2314756322150369;-0.692
2.6074373722076416;-0.13961209847191555;0.23224358301550674;-0.713
2.608407974243164;-0.13961209847191555;0.23224358301550674;-0.713
2.608407974243164;-0.13961209847191555;0.23224358301550674;-0.713
2.608407974243164;-0.13961209847191555;0.23224358301550674;-0.713
2.608407974243164;-0.13961209847191555;0.23224358301550674;-0.713
2.609403133392334;-0.13317548889721148;0.2343848288183585;-0.713
2.609403133392334;-0.13317548889721148;0.2343848288183585;-0.713
2.609403133392334;-0.13317548889721148;0.2343848288183585;-0.713
2.609403133392334;-0.13317548889721148;0.2343848288183585;-0.713
2.6103737354278564;-0.13317548889721148;0.2343848288183585;-0.713
2.611345052719116;-0.12620170436726466;0.23209730667256012;-0.709
2.611345052719116;-0.12620170436726466;0.23209730667256012;-0.709
2.611345052719116;-0.12620170436726466;0.23209730667256012;-0.709
2.6123158931732178;-0.12620170436726466;0.23209730667256012;-0.709
2.6132843494415283;-0.12620170436726466;0.23209730667256012;-0.709
2.6137990951538086;-0.12620170436726466;0.2278002858332495;-0.709
2.6137990951538086;-0.12620170436726466;0.2278002858332495;-0.709
2.6137990951538086;-0.12620170436726466;0.2278002858332495;-0.709
2.6147947311401367;-0.12620170436726466;0.2278002858332495;-0.709
2.615823984146118;-0.1282862151838724;0.22275809205075495;-0.692
2.6163995265960693;-0.1282862151838724;0.22275809205075495;-0.692
2.6163995265960693;-0.1282862151838724;0.22275809205075495;-0.692
2.617398977279663;-0.1282862151838724;0.22275809205075495;-0.692
2.618159294128418;-0.1348374717484567;0.22493747709182546;-0.692
2.619138717651367;-0.1348374717484567;0.22493747709182546;-0.692
2.619138717651367;-0.1348374717484567;0.22493747709182546;-0.692
2.620159149169922;-0.1348374717484567;0.22493747709182546;-0.692
2.6206741333007812;-0.13763809882600003;0.23165847764372022;-0.697
2.621673345565796;-0.13763809882600003;0.23165847764372022;-0.697
2.6223762035369873;-0.13763809882600003;0.23165847764372022;-0.697
