Tiempo de procesamiento hilo YOLO en ms
1538.3257865905762
38.05947303771973
38.64026069641113
35.0492000579834
39.05940055847168
36.881446838378906
44.08717155456543
42.06585884094238
38.13791275024414
40.05932807922363
41.57829284667969
38.141727447509766
36.62467002868652
37.18161582946777
39.551496505737305
35.52818298339844
38.054466247558594
41.02373123168945
37.636518478393555
38.63263130187988
37.572383880615234
39.611101150512695
37.12153434753418
36.53979301452637
37.639617919921875
38.03372383117676
38.07210922241211
37.14156150817871
38.60163688659668
37.61625289916992
36.61298751831055
37.534475326538086
36.09800338745117
38.62762451171875
37.60242462158203
36.53764724731445
47.09005355834961
39.05367851257324
36.051034927368164
46.05746269226074
39.05367851257324
36.04722023010254
38.87295722961426
36.05914115905762
37.05286979675293
36.540985107421875
38.04659843444824
36.53764724731445
37.532806396484375
36.53907775878906
36.048173904418945
42.05489158630371
39.06130790710449
37.03808784484863
37.375450134277344
37.049055099487305
37.05000877380371
42.058467864990234
40.53187370300293
37.55784034729004
41.55993461608887
38.57111930847168
38.52558135986328
43.07866096496582
40.53211212158203
38.52701187133789
41.03875160217285
38.53178024291992
38.03658485412598
43.100595474243164
38.594961166381836
42.08827018737793
40.52734375
35.031795501708984
38.098812103271484
38.09046745300293
39.040565490722656
38.02490234375
38.095712661743164
44.02351379394531
38.091182708740234
37.041425704956055
37.511587142944336
39.01958465576172
40.51089286804199
38.01846504211426
35.51220893859863
37.02116012573242
38.057565689086914
37.52875328063965
39.54052925109863
44.01898384094238
37.03761100769043
39.060115814208984
45.532941818237305
47.54638671875
37.53042221069336
45.51076889038086
38.544416427612305
43.51091384887695
54.041147232055664
47.281503677368164
47.52802848815918
51.90110206604004
48.83527755737305
47.56283760070801
47.51133918762207
49.04365539550781
47.02115058898926
47.05023765563965
43.73359680175781
44.80314254760742
46.27633094787598
49.54862594604492
54.0471076965332
54.53991889953613
43.515682220458984
45.08256912231445
46.55265808105469
55.57084083557129
51.04398727416992
47.66368865966797
45.51053047180176
51.51033401489258
43.51067543029785
48.53105545043945
48.54106903076172
51.31649971008301
47.55878448486328
51.02181434631348
46.02622985839844
44.59190368652344
47.531843185424805
49.51167106628418
44.04306411743164
45.903921127319336
42.54341125488281
57.02328681945801
51.07426643371582
52.034854888916016
49.54242706298828
44.551849365234375
49.59225654602051
44.04878616333008
47.530174255371094
44.06905174255371
37.020206451416016
45.532941818237305
42.025089263916016
37.999868392944336
38.01846504211426
38.024187088012695
37.61792182922363
37.51015663146973
37.557363510131836
38.53130340576172
37.50777244567871
39.02029991149902
37.51015663146973
39.51001167297363
40.53449630737305
36.04602813720703
38.00010681152344
41.54324531555176
39.83807563781738
38.53440284729004
37.0330810546875
37.53829002380371
39.510250091552734
37.50944137573242
39.054155349731445
40.5123233795166
38.02132606506348
40.045738220214844
38.53297233581543
37.522315979003906
42.78707504272461
41.54181480407715
37.511587142944336
36.53383255004883
38.50889205932617
38.125038146972656
37.63127326965332
37.15372085571289
37.23788261413574
36.67283058166504
40.8477783203125
39.62111473083496
38.64336013793945
48.0647087097168
48.049211502075195
50.57191848754883
50.07600784301758
48.02727699279785
45.07803916931152
47.54447937011719
49.08442497253418
42.54865646362305
46.076297760009766
46.89741134643555
44.0826416015625
48.078060150146484
46.14448547363281
47.55568504333496
45.55678367614746
42.548418045043945
44.06094551086426
43.61987113952637
45.52793502807617
47.049522399902344
51.05710029602051
54.12721633911133
46.59724235534668
44.02494430541992
41.570186614990234
43.53070259094238
46.58389091491699
53.601741790771484
46.07582092285156
45.50027847290039
44.55256462097168
46.57316207885742
38.04659843444824
36.54599189758301
37.01901435852051
36.520957946777344
40.555477142333984
38.07473182678223
37.676095962524414
36.05985641479492
37.03880310058594
38.27261924743652
36.54170036315918
40.5726432800293
37.55068778991699
43.52593421936035
39.04461860656738
36.54813766479492
38.53344917297363
39.531707763671875
36.026954650878906
36.70167922973633
42.124032974243164
39.27254676818848
36.53311729431152
38.70248794555664
34.68799591064453
36.618709564208984
42.12760925292969
40.57955741882324
40.635108947753906
37.558794021606445
35.558223724365234
36.04269027709961
